lexp,text,childhood,reason
http://data.open.ac.uk/led/lexp/1438428449081,"I went to Paris expressly to attend this most interesting premiere, which took place on November 28, 1888. Seats were not only at a high premium but virtually unobtainable, and I owed the possession of mine to the courtesy of Jean de  Reszke. Many a time I have looked upon the  heavily gilded and slightly sombre interior of the  Paris Opera-house, but never when it contained such an audience, such a gathering of famous men, of elegant, jewel-bedecked women, as appeared  there on that memorable night. The grandes  dames of the French aristocracy were present, displaying a sartorial splendor that recalled the  halcyon days of the Second Empire, and what that implied I can only leave my fair readers to guess.  On taking the conductor's seat, Gounod was overwhelmed with acclamations. His calm, serene  countenance wore an encouraging smile, and no one would have dreamed that the veteran composer was as anxious as though it were the first  performance of a brand-new opera. At the outset, indeed, every one was nervous.  Many years had elapsed since Mme. Patti had appeared at the Opera, and, often as she had enacted  Juliette - this was the first time she had sung the  part in French; in the waltz air — long one of her favorite concert-pieces — she did what was for her the rarest imaginable thing: she made a slip  that carried her four bars ahead of the accompaniment (“Elle sautait quatre mesures!” as  Gounod subsequently put it). Yet, thanks to her extraordinary presence of mind, the great prima donna regained her place so quickly that probably  not twenty persons in the audience noticed the  error. Moreover, she sang the whole waltz with such grace and entrain that an encore was inevitable, and on the repetition her rendering of it was  the most brilliant I have ever heard her give. The  youthfulness and charm of her assumption were  astounding, while her fine acting in the more tragic  scenes indicated a startling advance in histrionic  force over her effort in the same opera ten years  earlier.   The new Romeo proved worthy of his association with this perfect Juliette. The mere fact that it was Jean de Reszke may be deemed sufficient guarantee of that to-day; it is not easy, however, to convey an idea of the striking revelation which his impersonation offered as, step by step, scene by scene, it unfolded itself for the first time upon  the same plane with Patti's exquisite conception.  Every attribute that distinguished the one arose, strong and clear-cut, in the other. Never before,  at least in their operatic mold, had the hapless  Veronese lovers been so faultlessly matched. Where was “monotony”, where was “tedium”, now? The interest of that delicious sequence of love-duets acquired a fresh intensity, and became  “cumulative"" in such a degree that the final scene  in the tomb formed a veritable climax of musical  as well as dramatic grandeur. The genius of  Gounod stood in a new light; and his personal triumph on this occasion was a fitting corollary to  that of the great artists who were his chief interpreters. Again and again did they appear before the curtain, hand in hand, an illustrious trio, —  to be converted into an illustrious quartet after Edouard de Reszke had invested with his own  unique organ notes the grateful phrases of Frere  Laurent. From first to last, it was a historic performance.",False,The passage does not provide any evidence or information about children's experience of music. It focuses on a specific premiere at the Paris Opera-house and the performance of Mme. Patti and Jean de Reszke.
http://data.open.ac.uk/led/lexp/1518783958911,"In the evening to the theatre. M. Huet from the Opera Comique of Paris drew a full house. He played Adolphe, and Jean de Paris, in the originals, from which Matrimony and John of Paris have been translated; but I thought him very tame and insipid after the delightfully spirited performance of Elliston in the same parts;—who is so happy in the combination of heart and feeling with vivacity and whim; and inimitable in the management of dry humour and playful raillery.",False,"The passage does not provide any evidence or information about children's experience of music. It only mentions a theater performance and compares two actors' performances, but it does not discuss or address the scenario described."
http://data.open.ac.uk/led/lexp/1448659006435,"When the societies had assembled in the large hall of the “Rath-haus,” they were addressed by the “Burgermeister,” (Mayor) who, in a short speech, bid the singers welcome to the town. He met an immediate response, in the three times “Hurrah for Dusseldorf,” which the assembled singers immediately raised, and in which they were joined by the multitude without, in cheering loud and long. As soon as silence was restored, the President of the “Concordia” Society from Bonn, replied to the speech of the Mayor, in the name of the assembled multitude. This speech was also followed with the flourish of trumpets and drums, and the merry shoutings “Huzza for Dusseldorf,” “Huzza for the Burgermeister,” “Huzza for the singers,” &amp;c.",False,The passage does not provide any evidence or information related to children's experience of music. It primarily focuses on the assembly of societies and the speeches given by the Mayor and the President of the Concordia Society.
http://data.open.ac.uk/led/lexp/1438769699545,"Her Majesty's Theatre, then, opened on the 15th of March, with Alboni, now in the height of her popularity, as Cenerentola. The success of this great singer was necessarily triumphant; and the season, in appearance at all events, could not have commenced under happier auspices. The public is a child in many respects— in many respects, too, a spoiled child, a very spoiled child. It cried still for its favourite toy — Jenny Lind. However brilliant the new toy placed before it for its delectation and amusement, it would not take to it as, under other circumstances, it might have done. The favourite image and idol of the last two years was ever in its thoughts. However eminently successful as was the debut of Mademoiselle Alboni at Her Majesty's Theatre, it hardly carried with it that prestige to which it was fairly entitled.",False,This passage does not address or answer the scenario's question about children's experience of music. It focuses on the success and popularity of a specific singer and the public's attachment to a previous favorite performer.
http://data.open.ac.uk/led/lexp/1434114208507,"Letter from Bunsen to Baron Stockmar, Wednesday: 4th February, 1852 - I heard the two speakers last night. The House was divided in appreciation : yet I am convinced that when the House and the nation shall have read and digested the documents, Lord P. will be allowed to have been in the wrong. That was the impression with which I retired at half past eight, to hear the reading of the ' Midsummer Night's Dream '(incomparable even with recollections of Ludwig Tieck) by the person of most genius in England—Mrs. Fanny Kemble, intermingled with the magic tones of Mendelssohn : thus to forget for some hours the whole misere.",False,"The passage does not provide any information about children's experience of music as witnessed in bibliographic and artistic sources. It only mentions the personal experience of the author, Bunsen, attending a performance."
http://data.open.ac.uk/led/lexp/1450217142535,"While on the subject of musical conventions and New England singers, I wish to interject a remark,—not as a compliment on the one’ hand, nor as a defamation on the other,— namely: in the conventions it was often the case that Rossini’s Stabat Mater was performed, and I can aver that the most perfect singing of the two quartettes (concerted) in that work was often done by Mrs. H. M. Smith, soprano; Miss Annie Louise Cary, alto; Mr. James Whitney, tenor; Mr. Myron Whitney, bass. The intonation of those singers was as positively perfect as any musician could desire to hear. In contradistinction, I think no musician can speak favorably of the performance of the same works by any combination of so-called great or distinguished artists that he has since heard.",False,"The passage provided does not address or answer the scenario described. It discusses musical conventions and performers, but it does not provide evidence or insights into children's experiences of music."
http://data.open.ac.uk/led/lexp/1438615349115,"The only substitute to be found for the announced opera was Donizetti's unfortunate ""Adelia,"" which, as I have recorded, had not been successful on its production during the previous year. When revived for the opening of the season, on the 9th of March 1844, it was supported again by Madame Persiani; Corelli, the new tenor, appearing in the part originally sustained by Conti. Persiani, though now somewhat on the wane, was one of the favourites of the day. Corelli was generally pronounced a pleasant tenor, fitted for the Nemorinos of the stage, and so far an acquisition. But ""Adelia,"" although ""backed up"" by one of the most successful choreographic displays ever witnessed on the boards of Her Majesty's Theatre, would not, could not attract. It lingered on for a few nights, when it was deemed advisable to bring out the promised opera of ""Zampa,"" even without Fornasari.",False,"The passage does not address or answer the scenario, as it focuses on the production of operas and historical events at Her Majesty's Theatre, rather than children's experiences of music."
http://data.open.ac.uk/led/lexp/1450194336026,"In the winter of 1846 the first moderately complete orchestra, known as the Steyermark Orchestra, came to the United States from Europe. They numbered about twenty men, good players, with Francis Riha as first violin and director, who afterward became the second violin of the Mendelssohn Quintette Club. They played mostly light dance music, overtures, potpourris, and solos. They did everything with great “ chic ” or “ snap,” which was a new thing to our people. Riha was an exceedingly handsome young man, graceful in every motion, very talented in composition, and a fine violinist The artists wore the picturesque Steyermark country uniform. They had little clinking, cymbal-like bits of metal attached to the heels of their long boots, and when playing certain characteristic pieces they used to knock their heels together and produce a clear, lively sound which “ took ” with the audience. They played nightly for about a month in the old Melodeon and then went off on a concert tour.",False,"The passage does not directly address or answer the scenario's focus on children's experience of music in bibliographic and artistic sources. Instead, it provides information about a specific orchestra's performance in a historical context."
http://data.open.ac.uk/led/lexp/1517847254380,"[Letter VIII] It is very rare at Rome to find a meeting of a few individuals which is not disturbed by a quarrel, often terminating with the coltellate. At Florence, on the contrary, on occasion of their many ceremonies and public fêtes, frequently the largest crowds assemble peaceably: on the festival of the Assumption, especially, the inhabitants of Florence and its environs assemble early in the morning in the vast and delicious walks of the Casinos, on the borders of the Arno. There all ranks are mingled and confounded by pleasure: the day is passed in joy; the air resounds with songs, and with the sounds of the musical instruments which animate the steps of the dancers; and in the shade of the pines and chesnut-trees small parties seat themselves on the turf to enjoy a rural repast.  The festival frequently extends far into the night, but there is not a single instance of a quarrel attended with bloodshed; and yet there are more than twenty thousand persons collected and enclosed in one place:—this made me love the Tuscans.",False,"The passage does not address or answer the scenario described. It talks about the author's experience at festivals in Italy, but does not provide any information about children's experience of music or the collection and analysis of sources."
http://data.open.ac.uk/led/lexp/1462038377036,"We were also present during public worship in churches at other places, as Leyden, and The Hague, but a description of one is a description of all. At Amsterdam and Rotterdam the same general style of church-singing prevails.",False,The passage does not address or answer the scenario described below. It provides information about church-singing in Amsterdam and Rotterdam but does not provide evidence of children's experience of music or the collection and analysis of primary sources related to children's music experiences.
http://data.open.ac.uk/led/lexp/1438262963296,"I first heard him play on April 6, when he went to the Royal Academy to hand over to the committee of management the sum of £1100, raised through the efforts of Walter Bache for the foundation of a “Liszt scholarship"" at that institution. The shout of joy uttered by the students when he sat down at the piano was something to remember. It was followed by an intense silence. Then the aged but still nimble fingers ran lightly over the keys, and I was listening for the first time in my life to Franz Liszt. To attempt to describe his playing, after the many well-known Weimar pupils and distinguished writers who have tried to accomplish that task, would be mere presumption on my part. Even at seventy-five, Liszt was a pianist whose powers lay beyond the pale to which sober language or calm criticism could reach or be ap- plied. Enough that his greatest charm seemed to me to lie in a perfectly divine touch, and in a tone more remarkable for its exquisitely musical quality than for its volume or dynamic force, aided by a technique still incomparably brilliant and superb.",False,"The passage does not address or answer the scenario. It discusses the experience of listening to Franz Liszt as an adult, and does not provide evidence or information about children's experience of music."
http://data.open.ac.uk/led/lexp/1448709417506,"At the close of the concert, the most exciting scene perhaps of the whole four days was witnessed, namely, the announcement of the successful competitors in song, and the presentation of the prizes.   A half-circle was formed around the prize committee, who had taken seats around the stage just in the rear of the table on which were placed the shining vessels of gold and silver. Amidst the loudest shouts the Burgermeister Hammers ascended the tribune to announce the decision of the judges. [...] Each of these announcements was received with the waving of banners, the blast of trumpets, the rolling of drums, and the loud cheering of the multitude, which continued while the Mayor took from the table the prize, as it was announced, and handed it to the President of the Society to which it had been awarded. As soon as the cheering would permit, the President of the Bonn “Concordia” jumped upon the tribune and called for three times “Hurrah, and long life and prosperity to the friends in Dusseldorf,” to which a most enthusiastic response was given. These ceremonies were all over by about ten o’clock[.]",False,"The passage does not address or answer the scenario's question regarding childhood experience of music. It describes a concert event and the announcement of successful competitors and prizes, but does not provide any information about children's experience or their perspectives on music."
http://data.open.ac.uk/led/lexp/1438771823978,"The night of Thursday, May the 18th, 1849, did really witness her ""last appearance upon any stage."" Jenny Lind retired in earnest, not, it is true, from the exercise of her profession, but from the theatrical boards, and this in the very zenith of her powers. Never perhaps during the whole of her career was there an occasion on which she bore away so great a triumph as when she appeared in the true sphere of her vocation for the last time This was a night of even unwonted sympathy and enthusiasm — a night of applause that seemed to know no bounds — a night of recalls, and again recalls, and one more last recall, as though the public could not part from her, or bear the thought of never looking upon her again. And so, with such heartfelt adieux, was Jenny Lind finally lost to the stage.",False,The passage does not address or answer the scenario's question about children's experience of music. It is about the retirement of Jenny Lind from the stage.
http://data.open.ac.uk/led/lexp/1433858849554,"'On the 5th June, Bunsen had the high enjoyment of hearing the ' Messiah' of Handel for the first time as a whole : he had heard single pieces out of it, but in his earlier days the entire composition was never performed in Germany.' [...] 'Bunsen not only admired, but exulted in, the composition of the 'Messiah,'—looking upon the man who selected the Biblical texts for Handel's great purpose under Handel's superintendence, as an epic poet.' [...] 'In the performance of the 'Messiah' on this occasion, it was still given to the hearers to receive the full impression of the opening, ' Comfort ye, my people,' from the voice and genius of Braham, with an effect and emphasis such as have now become matter of tradition ; for were the style of rendering the sense enfeebled or altered from that standard, then would the soul of Handel no more speak to posterity, as it has spoken hitherto.'",False,The passage does not provide evidence or insights specifically related to children's experience of music. It focuses on the personal experience and admiration of Bunsen for Handel's 'Messiah' composition.
http://data.open.ac.uk/led/lexp/1448313674408,"The “Tod Jesu” was performed on Wednesday by a choir and orchestra under the direction of Julius Schneider, in the Garnisonkirche; and on the Friday following by the “Sing Academie” of Berlin, in their beautiful Hall. It was well done on both occasions, but was much the most effective in the “Sing Academie.” The choir was in excellent order, and consisted of about two hundred vocalists; the solo singing, though not by great artists, was all in good style and keeping, and the orchestra were fully adequate to the work they had to do. The recitatives were accompanied by the pianoforte, and the songs and choruses by the orchestra. There was no organ on either occasion, and I find that it is not common to unite the organ with a choir performance. If an orchestra play an overture, they are not supposed to need the support of an organ, and if a choir sing a vocal motette, they are supposed to be able to sing it independent of instrumental aid; so that the organ is seldom heard, except when it is telling its own story, or sustaining and leading along the great congregation in the choral songs.Every seat was occupied; indeed it was necessary to secure tickets a day or two previous to the performance. The king was there, and both the sovereign and the people seemed to enter into the spirit of the music. The house was perfectly still, and there was not the slightest indication of applause; not because the music was not well executed, but because the usual method of manifesting approbation seemed to be inappropriate to the solemn state of feeling existing. It seemed indeed to be an occasion of deep solemnity ; all the members of the choir, male and female, were dressed in black, so that an appeal was made, through the eye as well as the ear, to the religious sympathies in view of the sufferings of the Son of God. I shall not attempt any analysis of the “Tod Jesu.” With the exception of one chorus, and Luther’s chorale, it is, I believe, quite unknown in America[…]",False,The passage does not provide evidence or insights specifically related to children's experience of music. It focuses on the personal experience and admiration of Bunsen for Handel's 'Messiah' composition.
http://data.open.ac.uk/led/lexp/1452185474546,"I recollect a performance of the music to the Midsummer Night’s Dream, under Richter’s direction, which was quite beautiful. I’ve heard it many and many a time since, but never have I heard the nocturne invested with such poetry, such romance !",False,The passage describes a personal experience of listening to a specific musical performance by someone who is reminiscing about it. It does not provide any evidence or information specifically related to children's experiences of music.
http://data.open.ac.uk/led/lexp/1438424184434,"The proudest night of the month for Harris was that on which he revived “Les Huguenots” with a splendid cast, and in such fashion as to make old habitues declare that “the son had beaten the father at his own game."" Imagine Jean de Reszke at this time as Raoul! Always remarkable for its refinement, distinction, and passionate warmth, his impersonation was just then peculiarly imbued with the spirit of the true Meyerbeer school. Alike in a vocal and a histrionic sense, it was supremely great. His ""velvety"" tones, fresh, clear, and mellow as a bell, were emitted with an unsparing freedom that would thrill the listener not once, but twenty times, in the course of a single scene. There was no saving up for the last act then; it was “laissez aller"" throughout, with plenty to spare at the finish. And what tenderness, withal, in that famous grand duet of the fourth act! Not Mario himself had phrased the “Tu m'ami, tu m'ami!"" (this was still an Italian performance) with a greater wealth of delicious surprise and pent-up adoration. Little wonder that Nordica nearly lost her head through nervousness and emotion. It was the very first time she sang Valentine; she had studied the part in less than a week, and for a young, inexperienced artist,— so youthful, so pretty, so winning that she fascinated others beside Raoul,— her achievement was in the highest degree creditable. The fifth act, generally suppressed in England, was on this occasion duly given, but the noise of the firing and the smoke from the gunpowder proved too much even for Augustus Harris. It was subsequently omitted, as usual.",False,The passage describes a personal experience of listening to a specific musical performance by someone who is reminiscing about it. It does not provide any evidence or information specifically related to children's experiences of music.
http://data.open.ac.uk/led/lexp/1452197697399,"Indeed he [Dr. Leopold Damrosch] was an enthusiastic apostle of what was then called "" Zukunftsmusik "" (Music of the Future), and one of the early champions of Liszt and Wagner. At these concerts the Soprano Soli were frequently sung by Dr. Damrosch's beautiful wife, Helene von Heimburg, a singer of rare accomplishments, and gifted with a most sympathetic voice. Her singing, for instance, of the part of ""Die Jungfrau"" in Schumann's Paradise and Peri still lingers in my memory, as I am sure it does in that of all who had the good fortune to hear it, as something singularly beautiful and touching.",False,"The passage does not provide any information about children's experiences of music or evidence of listening experiences. It focuses on Dr. Damrosch, his wife's singing abilities, and a specific performance of Schumann's Paradise and Peri."
http://data.open.ac.uk/led/lexp/1447539837669,"Three or four of their best ""brotherhoods,"" each under the leadership of a famous tenor-singer or supremely gifted fiddler, abide permanently in the capital [Bucharest], where during the fashionable season they are in considerable request at diplomatic dinner parties, and at the evening receptions already alluded to [...] But, once launched into the rendering of some fantastic doina or rollicking hora a surprising change accrues to their demeanour and facial expression; they draw themselves up cheerily — almost proudly — and take free elbow-room with the gestures of emancipate men, joyously conscious of their natural gifts and developed powers; their lugubrious physiognomies are illumiuated by beaming smiles; the droop, as though by magic, vanishes alike from shoulders, eyelids and mouth-corners. It is then that the art he all unreasoningly loves transfigures the laotar from a limp loafer into an eager executant of the strangest strains that ever startled and fascinated a cultured musical ear.",False,The passage does not provide evidence or information about children's experience of music. It describes adult musicians and their performances at diplomatic events.
http://data.open.ac.uk/led/lexp/1438705014163,"In the same category can scarcely be classed the ""Norma,"" which shortly followed, being first given by ""Royal command,"" on the occasion of a state visit of the Queen to Her Majesty's Theatre, on Tuesday, the 15th of June. Doubtless there was a great charm in the new version given to the character by the gifted young singer, who made an unextinguished love for the faithless Pollione more conspicuous than the rage of the deceived and slighted woman — in the bursts of emotion, which were rather those of agonised reproach than of implacable revenge — in the mournfulness rather than the passion of her despair, and in the tender resignation of her self-sacrifice there shone the great artist. But the English public, ever loyal to their idols, had been accustomed to another delineation of the slighted Druid Priestess. It had long gazed with emotion upon the burning passion, the withering indignation, and the imposing grandeur of Grisi, and could not be taught to relish a new ""treatment."" The interesting picture of womanly devotion, womanly anxiety and suffering, even of womanly forgiveness, as painted by Jenny Lind, however touching to behold, was evidently contrary to stage tradition. Dilettanti disputed, with psychological acumen on both sides, as to the respective truthfulness of the rival impersonations of Grisi and Jenny Lind ; but the public remained comparatively unimpressed. The attempt, in face of a recognised and familiar type, was thought to have been a mistake. At all events, ""Norma"" could hardly be counted among Jenny Lind's unquestionable triumphs.",False,"The passage provided does not address or answer the scenario described. It discusses a performance of the opera 'Norma' by a singer named Jenny Lind, but it does not provide any information or evidence about children's experiences of music."
http://data.open.ac.uk/led/lexp/1433968055401,"In rambling through the eastern part of London, on a Saturday, I was attracted by some curious sounds in the Jews' Synagogue. I ventured in, and found it a spacious place, the lower part occupied by men ; the women appearing behind a lattice work in the galleries. Having taken off my hat I was desired to put it on again. Each Jew has a little chest, from which he takes out his psalter, and a shawl to throw over his shoulders ; then puts down the lid, sits upon it, and joins the service. In a raised pew, in the centre, is placed a choir of five voices, who chant the psalms of David to Hebrew melodies. A youth of the name of Meets conducted the music, and sang with great taste ; but what attracted my attention most was a curious noise made by a young man who curtled, or grunted, an instrumental bass to the whole of the singing ; an attempt, no doubt, to imitate on the voice some of the ancient Jewish instruments. It was done with considerable skill, but had a most ridiculous effect. In a part of the service the congregation responded to the choir, in ejaculating notes, at regular intervals, which were dramatic and imposing. The priest retiring into the holy of holies, the principal singer introduced an air from the Zauberflote, by way of voluntary, or vocal display without any words. The priest then took from the ark the Levitical law, a roll of parchment highly decorated, which he unfurled with appropriate ceremonies. If the ancient Jewish melodies were as beautiful as those Marcello has handed down to us in his grand work of David's Psalms, the human voice must have been in a high state of cultivation in that early period.",False,"The passage does not provide any direct information or evidence about children's experience of music. It focuses on the author's observations in a synagogue and describes the music and rituals, but it does not mention or discuss children or their experiences with music."
http://data.open.ac.uk/led/lexp/1438706068692,"Since it was impossible to entertain any sound hopes of attraction from Verdi's ""last new"" opera. Mademoiselle Lind returned to her wonted triumphs (as did the theatre to its wonted ""crushes""), by resuming the parts in which now, as heretofore, she was sure to be rapturously hailed by the public. To these was added the Susanna of the ""Nozze di Figaro,"" to which character she brought not only her customary and recognised qualities as an accomplished singer, but the true Mozartian traditions. With these her early training had rendered her familiar, and subsequent study had confirmed the lesson. It was new to the public to listen to a singer so thoroughly imbued with the genius of Mozart, in one of his chefs d'oeuvre. Unlike many Italian singers, who considered that, in faithfully executing Mozart, they sacrificed themselves to the exigencies of an old- fashioned English predilection, Jenny Lind revelled in her music. Her whole soul was in the work.",False,"The passage does not address or answer the given scenario about characterizing children’s experience of music. It discusses Jenny Lind's singing career and her performance of Mozart's opera, but does not provide any evidence or information regarding children's experiences with music."
http://data.open.ac.uk/led/lexp/1452081756291,"I sang “My ain kind dearie.” I heard afterwards that it was that song that had made Sir Arthur [Sullivan] my friend, for he mentioned it to Signor Randegger, and referred amusingly to the hoarse voice in which I sang it. The hoarse voice, alas, is mine still, and on the day of the competition it was even more like a raucous bass than it is now, for I had hardly recovered from a really dreadful cough from which I had been suffering all the winter. I was trembling as I finished playing and singing the last notes, and felt really giddy with excitement.",True,"The passage provides evidence of Ortenz finding primary sources that depict a child's experience with music, specifically mentioning the singing and music performance of a child. This supports the characterization of childhood experiences with music as witnessed in bibliographic and artistic sources."
http://data.open.ac.uk/led/lexp/1437737964896,"Again, at Saint James the Less, Westminster, at another school-room concert, I played. There I think the feelings of the audience were very mixed. A good many seemed scandalised at a parson playing the fiddle at all. Others were shocked at his performing thus publicly.",False,The passage does not provide any information about children's experience of music. It only mentions the narrator's own experience as a performer and the mixed feelings of the audience.
http://data.open.ac.uk/led/lexp/1433076700181,"Black was a very pleasant fellow, enjoyed his pipe and a jug of mild ale, was fond of music, and sang a good song. In the better sort of public houses it was not uncommon for half-a-dozen good voices to fire off song after song the night through. There was a singular humour in our friend Davy's performance of the following : — 'I know that I went to the fair, The miller's daughter, Sue, was there ; Her beauty made me gape and stare, A woeful sight for John. I fell in love upon the place ; I told her my unhappy case ; Yet still she turned away her face, And bid me get me gone.' It was accompanied by a boon companion of his, with a twanging sound through the nose, like a pizzicato bass, that had a droll, and not unpleasing effect. My musical attainments always procured for me a hearty welcome.",False,The passage does not address or answer the scenario of characterizing children's experience of music through primary sources. It only briefly mentions a pleasant fellow who enjoys music and singing.
http://data.open.ac.uk/led/lexp/1448282044001,"The second part consisted of the “Sinfonie in C minor, by L. Von Beethoven” What a symphonie this is! We have often heard it, and it is well known in America. We will not attempt a description; we listened with intense interest to the whole of it, hardly daring to breathe in the piano and not having the power to do so in the forte passages. Is it strange then, that, whether “in the body or out of the body” at its close, we should not be able to tell?",False,The passage does not provide evidence or information regarding children's experiences with music. It simply describes the author's personal experience and reaction to a symphony by Beethoven.
http://data.open.ac.uk/led/lexp/1452079882689,"[…] when I was asked to play, I naturally began with the “Rondo Scherzando.” I wasn’t often nervous when I was asked to play in drawing-rooms, though I always hated having to perform a solo in public, in fact, I have always disliked public appearances, and the concerts I used sometimes to give myself always weighed on my mind like so many tons of lead till they were things of the past ! But on this occasion I felt a little excited, as if I were being put through my paces, for I realised that I must do my very best to live up to the musical reputation on which dear Mary Wakefield had almost risked her own. Her kind eyes shone with satisfaction as I played the last bars (the bars that sounded like a wink !) for she saw Mr. Lyttelton making his way up to the piano, evidently with the intention, to judge by the expression on his face, of making friends. And so he did. He beamed on me with that nice smile of his, and said something that put me very much at my ease. “Do tell me,” he said quite eagerly, “who is the composer of that charming Rondo. I don’t remember having ever heard it before.”",False,The passage does not provide evidence of children's experience of music as witnessed in bibliographic and artistic sources. It is a personal account of the narrator's experience and does not provide relevant information for Ortenz's research.
http://data.open.ac.uk/led/lexp/1448358276684,"[... W]e have had the unexpected pleasure of hearing [Mad. Sontag] again in the Bavarian capital [...] In Dresden, Breslau, Hamburg, Bremen, and other places, she has met with the warmest reception; and now, in Munich, she is receiving the highest approbation that can be bestowed. Increased prices, crowded houses, wreaths, bouquets and showers of flowers, greeting her whenever she appears, all testify to the high stand which she takes as an artist I have repeatedly seen her recalled after singing, three times, and even then the delighted multitude were hardly satisfied. [...] One cannot give attention to her singing without being delighted. To listen to her is like looking at the most beautifully variegated bouquet, or collection of flowers, that can be brought together; it is like the glittering plumage of the most brilliant of the feathered race; like the appearance of a thousand charming little girls of six years of age, wreathed with freshest roses, and dressed in purest white.",False,"The passage does not address or answer the scenario's question about children's experiences of music. Instead, it describes the warm reception and admiration received by a specific artist during her performances."
http://data.open.ac.uk/led/lexp/1448275023016,"In the afternoon we attended church at St Martin’s-in-the- fields; but as this communication is already sufficiently long, we will only speak of the organ-playing. It was in legitimate style, and formed a striking contrast to the Foundling Hospital organ. The true organ style was here given; like the organ at St. Paul’s and at Westminster Abbey, there was nothing light, trifling, and silly, but the lofty diapasons told their story with a dignity and a grandeur becoming the house of God. Truly the organ is a noble instrument, but it may be awfully degraded and sadly abused!",False,The passage does not address or answer the scenario described. It discusses organ-playing in a church and does not provide evidence of children's experience with music or sources to characterize such experiences.
http://data.open.ac.uk/led/lexp/1438781011456,"""Le Nozze di Figaro"" was perhaps less effective than had been the revivals of other masterpieces of Rossini and Mozart. In spite of the quiet charm of Madame Sontag's Susanna, there was an evident unfitness of Mademoiselle Parodi for the part of the Contessa, as well as of Miss Catherine Hayes for that of Cherubino. The latter part requires a contralto, not a soprano; and this chef d’oeuvre accordingly flagged, in comparison with those operas which had preceded it. Nor was Coletti, who had been already welcomed back to his post as an old favourite, seen or heard to his customary advantage as the Count.",False,"This passage does not address or answer the scenario described. It discusses a performance of 'Le Nozze di Figaro' and the suitability of the singers for their roles, but it does not provide any information about children's experience of music or primary sources related to it."
http://data.open.ac.uk/led/lexp/1448658736891,"From this we went at ten o’clock to the “Grosser Kirche,” also Protestant. Here the house was larger, but the congregation smaller. The order of service was nearly the same; the organist acted also as precentor, or leader of the singing; besides him there was no choir; he, both by his instrument and his voice, caused himself to be heard.",False,The passage does not provide any information or evidence related to children's experience of music.
http://data.open.ac.uk/led/lexp/1438778151735,"I went over to Berlin in person to offer to the Countess my escort to London; and on Saturday, the 7th of July, this interesting debut took place, in Donizetti's ""Linda di Chamouni."" The Sontag once more trod those boards which had been the scene of her early triumphs. The sympathy her reappearance had created was evidenced by the enthusiastic, and it may be said, affectionate reception with which she was greeted by an overcrowded house. The cheering was universal, genuine, unusually prolonged. That she herself should be at first deeply affected, even to tears, at a greeting so heart-felt and spontaneous, was well conceivable. The revival of old memories, at those exciting and once familiar sounds, joined to the thought of the causes which had placed her in that arena, must have moved her pro- foundly. A glance at the box where sate the husband and children for whose sake this great and noble sacrifice had been made, gave her the necessary courage. Sontag subdued her emotion. In a few minutes she was once more the artist, and the artist alone.  That a halo of interest was thrown around the high-placed lady, who had descended from her pedestal, and quitted the pride and charm of her social and domestic life to resume professional duties, long since laid aside, was perfectly intelligible. But it was not as the heroine of a romance of real life that Sontag reappeared; not as the Countess, who from well-appreciated motives had reassumed the dramatic mantle. It was as the artist alone that she had come to earn the suffrages of the public — as the artist alone that she desired to be judged. It was to sound judgment, and not to mere curiosity and sympathy, however legitimately awakened, that she appealed. And in that judgment she found her reward. Her return to the stage was one long triumph.  All had felt that it must be a marvel, if, after more than twenty years, this gifted prima donna could return with her powers unimpaired. Yet the marvel was here — an unquestionable fact. Her voice was ""as fresh, pure, and beautiful as ever."" Madame Sontag brought back an artistic skill, matured and perfected by the continued study which, since her retirement, had been to her a labour of love. The beauty, which had exercised so great a fascination over an elder generation, was, strange to say, but little changed. It was remodelled rather than effaced, whilst the figure seemed almost untouched by time. The pleasing contour of the face, the beaming and expressive eye, and, above all, the winning smile which formerly had stolen away so many hearts, were all there. Men declared that with the most clear and searching of opera- glasses they could not give her more than five-and-twenty. She was, in truth, a living marvel! And, more strange than all, the Sontag who had been deemed by a former' generation somewhat deficient as an actress (although the most exquisite of soprano singers), was discovered to have warmth, animation, expression, even power, as a dramatic artist! The fascination of her histrionic talent came to be as great as that of her faultless execution. The public is said to be a ""wayward"" creature; but, on the contrary, it is extremely difficult to be moved from prepossessions once formed for good or for evil. Whatever change may supervene in an artist, the public is loath to admit a change into its own formed opinions. Sontag left the stage with the reputation of being ""no actress."" On her return, it was almost impossible to persuade this public, wedded to traditions, that she was (what really was the case) one of the most finished and exquisite histrionic artists.",False,"The passage does not address or answer the scenario provided. It is a description of the return of a famous opera singer, Madame Sontag, to the stage and the reception she received, but it does not provide any information about children's experience of music or primary sources related to it."
http://data.open.ac.uk/led/lexp/1434022483165,"Letter from Bunsen to his wife, Palace of Bruhl: Wednesday, 13th August, 1845 - Yesterday, the whole party went to the uncovering of the statue of the pride of Bonn, Beethoven. Speeches were made and songs sung, in the open air, on the space before the Minster at Bonn ; and then the King, with the two Queens, and Prince Albert, drove to the house which the latter had occupied in his University years,—afterwards through the Avenue of Poppelsdorf, and back to Bruhl, where dinner followed, the first at which Queen Victoria had been present ; for on the preceding evening, owing to official mismanagement, neither her waiting-women nor her clothes arrived till after eleven o'clock !",False,The passage does not provide any evidence or information about children's experience of music. It only mentions the uncovering of a statue of Beethoven and a dinner attended by Queen Victoria.
